trade_date,close,open,北向资金
2018-09-19,3312.4823,3261.997,776.18
2018-09-20,3310.1258,3314.8758,4800.23
2018-09-26,3417.2413,3388.5576,1877.73
2018-09-27,3403.5902,3415.9532,2889.4
2018-09-28,3438.8649,3409.9598,1626.3
2018-10-08,3290.8988,3361.5594,-9716.11
2018-10-09,3288.6906,3290.1705,-3079.84
2018-10-10,3281.5978,3295.4288,-1612.04
2018-10-11,3124.1139,3179.5408,-3632.36
2018-10-12,3170.7262,3123.3715,1072.54
2018-10-15,3126.4516,3173.8467,-1104.67
2018-10-16,3100.9738,3128.5764,0.0
2018-10-18,3044.3918,3097.7903,-633.95
2018-10-19,3134.9455,3017.7488,4322.54
2018-10-22,3270.2732,3159.5614,-762.01
2018-10-23,3183.4257,3273.1271,-353.05
2018-10-24,3188.2018,3169.4571,1470.65
2018-10-25,3194.3084,3107.8402,-3601.84
2018-10-26,3173.635,3204.2845,-1665.13
2018-10-29,3076.8889,3157.4879,2788.41
2018-10-30,3110.2605,3061.93,229.5
2018-10-31,3153.8234,3116.6582,5748.69
2018-11-01,3177.0338,3185.202,8482.47
2018-11-02,3290.2455,3258.6093,17384.67
2018-11-05,3262.8351,3269.4695,938.37
2018-11-06,3243.1504,3254.9778,-1795.3
2018-11-07,3221.9101,3243.8775,2028.59
2018-11-08,3212.7737,3251.7281,3857.26
2018-11-09,3167.4442,3193.3039,92.47
2018-11-12,3205.1407,3160.2465,1103.18
2018-11-13,3237.3823,3164.9222,2396.0
2018-11-14,3204.9427,3233.6409,-896.36
2018-11-15,3242.3715,3201.2814,2537.76
2018-11-16,3257.6735,3242.879,1995.78
2018-11-19,3294.6031,3258.7919,1642.12
2018-11-20,3218.4076,3268.0768,-3064.16
2018-11-21,3226.4918,3187.1025,951.04
2018-11-22,3214.4273,3232.9731,-675.49
2018-11-23,3143.4752,3208.593,-1051.2
2018-11-26,3141.2434,3148.6721,2392.96
2018-11-27,3137.2413,3152.7743,145.38
2018-11-28,3178.9326,3137.7477,2539.17
2018-11-29,3137.6542,3198.8259,1073.26
2018-11-30,3172.69,3136.1962,4834.6
2018-12-03,3260.9502,3260.6862,12141.36
2018-12-04,3267.7095,3256.2282,4291.69
2018-12-05,3252.0041,3224.2556,890.71
2018-12-06,3181.673,3218.113,-4229.51
2018-12-07,3181.5646,3187.4919,-512.23
2018-12-10,3144.7631,3153.5228,-1770.16
2018-12-11,3159.8158,3148.2256,300.51
2018-12-12,3170.6092,3181.566,1265.74
2018-12-13,3219.6924,3178.891,6619.44
2018-12-14,3165.9109,3207.3481,-1707.5
2018-12-17,3161.1966,3158.2844,1258.61
2018-12-18,3128.4265,3139.9493,-3012.15
2018-12-19,3091.1255,3133.7416,-784.79
2018-12-20,3067.4169,3083.5441,-1179.63
2018-12-21,3029.3951,3055.3258,-192.9
2018-12-24,3038.1981,3015.4974,0.0
2018-12-27,2990.5057,3042.9491,533.59
2018-12-28,3010.6536,2994.795,2229.67
2019-01-02,2969.5353,3017.0674,353.87
2019-01-03,2964.8421,2963.0186,780.12
2019-01-04,3035.8741,2940.1916,236.86
2019-01-07,3054.303,3055.1535,1646.35
2019-01-08,3047.7035,3049.8747,1416.05
2019-01-09,3078.4759,3065.2307,6763.12
2019-01-10,3072.6864,3077.4817,1639.21
2019-01-11,3094.7782,3082.2615,4266.43
2019-01-14,3067.7845,3092.4984,-1684.17
2019-01-15,3127.9904,3071.5185,5180.28
2019-01-16,3128.6517,3126.1347,2527.32
2019-01-17,3111.4168,3132.6285,2585.6
2019-01-18,3168.1739,3124.5025,8421.01
2019-01-21,3185.6364,3170.8773,3223.7
2019-01-22,3143.3171,3181.9494,-1392.97
2019-01-23,3141.0532,3136.096,1811.94
2019-01-24,3158.7817,3146.6046,2445.63
2019-01-25,3184.4696,3165.1814,3493.24
2019-01-28,3183.7777,3203.1189,4940.45
2019-01-29,3193.9698,3177.261,2375.98
2019-01-30,3168.4829,3181.6551,994.16
2019-01-31,3201.6331,3182.6987,8663.91
2019-02-01,3247.3971,3225.7335,5546.59
2019-02-11,3306.4725,3239.8079,4569.04
2019-02-12,3330.3353,3306.3523,5326.22
2019-02-13,3397.0276,3337.7794,8601.33
2019-02-14,3402.1403,3392.8547,5680.98
2019-02-15,3338.7047,3391.242,2193.83
2019-02-18,3445.7448,3366.423,4788.07
2019-02-19,3439.6078,3454.7216,1618.02
2019-02-20,3451.9273,3449.9321,4758.17
2019-02-21,3442.7056,3450.1411,2318.07
2019-02-22,3520.1182,3439.3781,5998.99
2019-02-25,3729.4831,3575.8528,-716.05
2019-02-26,3684.6935,3734.7059,1992.78
2019-02-27,3678.3921,3682.8116,4875.55
2019-02-28,3669.3703,3675.2642,2839.93
2019-03-01,3749.7143,3699.2157,3020.42
2019-03-04,3794.104,3783.0367,3539.56
2019-03-05,3816.0132,3785.3762,4157.46
2019-03-06,3848.0903,3822.8588,-834.6
2019-03-07,3808.8497,3841.1456,-3969.91
2019-03-08,3657.579,3721.4016,-1227.7
2019-03-11,3729.9546,3663.9772,-1986.66
2019-03-12,3755.3519,3758.3151,997.24
2019-03-13,3724.1941,3758.713,-2347.14
2019-03-14,3698.4858,3710.2934,2332.8
2019-03-15,3745.005,3713.936,2288.52
2019-03-18,3851.7479,3753.6436,3387.69
2019-03-19,3833.9626,3856.5885,-1598.86
2019-03-20,3835.4397,3825.3356,-105.59
2019-03-21,3836.8913,3840.2783,-1194.87
2019-03-22,3833.8013,3838.1255,-1357.18
2019-03-25,3742.8252,3776.4426,-10774.45
2019-03-26,3700.4388,3766.5287,995.57
2019-03-27,3743.3878,3724.4058,-496.19
2019-03-28,3728.3953,3731.0612,-1563.03
2019-03-29,3872.3412,3739.7739,11093.15
2019-04-01,3973.928,3901.1698,3118.18
2019-04-02,3971.2852,3986.3443,-161.43
2019-04-03,4022.1566,3947.8697,2905.34
2019-04-04,4062.2309,4039.7415,-1452.22
2019-04-08,4057.2286,4097.1027,-4440.76
2019-04-09,4075.4301,4063.8139,-402.62
2019-04-10,4085.847,4062.4425,-3352.2
2019-04-11,3997.5778,4083.4618,-4198.67
2019-04-12,3988.6168,3986.7822,-507.23
2019-04-15,3975.5244,4056.4919,-2274.32
2019-04-16,4085.7891,3958.0963,3432.49
2019-04-17,4087.2398,4080.7172,-1877.57
2019-04-18,4072.0753,4085.1148,0.0
2019-04-23,4019.0053,4021.6277,-6497.7
2019-04-24,4030.0887,4033.6292,-3525.16
2019-04-25,3941.816,4013.6027,-1706.38
2019-04-26,3889.2748,3921.8909,-1042.6
2019-04-29,3900.3339,3896.5824,4532.73
2019-04-30,3913.211,3887.1799,-546.89
2019-05-06,3684.6168,3775.0765,-5623.53
2019-05-07,3720.6684,3702.2656,-1141.74
2019-05-08,3667.4574,3648.5489,-4963.37
2019-05-09,3599.7001,3637.346,-5680.95
2019-05-10,3730.4513,3643.0557,0.0
2019-05-14,3645.1503,3630.4388,-10899.67
2019-05-15,3727.0923,3674.9931,907.45
2019-05-16,3743.9635,3720.039,-3396.97
2019-05-17,3648.7609,3744.8751,-5611.04
2019-05-20,3617.7924,3635.7357,-2426.44
2019-05-21,3666.7762,3619.4369,-3684.39
2019-05-22,3649.3796,3663.1533,-4493.86
2019-05-23,3583.9646,3629.5284,-4114.07
2019-05-24,3593.9139,3584.9016,-1617.54
2019-05-27,3637.1971,3592.6027,-1905.02
2019-05-28,3672.2605,3633.0182,5566.86
2019-05-29,3663.909,3642.5415,-3251.41
2019-05-30,3641.1833,3648.8495,-788.27
2019-05-31,3629.7893,3640.9963,-549.77
2019-06-03,3632.0127,3640.6126,4406.98
2019-06-04,3598.4666,3632.5602,1064.25
2019-06-05,3597.105,3627.7947,3057.82
2019-06-06,3564.6778,3601.0356,1078.56
2019-06-10,3610.7435,3578.0084,7897.27
2019-06-11,3719.2759,3617.5239,6945.96
2019-06-12,3691.0957,3706.8635,1286.01
2019-06-13,3685.3933,3689.5834,1171.04
2019-06-14,3654.8799,3690.4763,-1638.21
2019-06-17,3654.8248,3654.4433,507.31
2019-06-18,3667.6185,3661.1299,1592.16
2019-06-19,3715.9381,3761.3381,4923.74
2019-06-20,3828.5183,3718.9416,5564.91
2019-06-21,3833.9383,3832.7321,7330.5
2019-06-24,3841.2659,3836.3051,-1911.1
2019-06-25,3801.3098,3837.4259,-3299.54
2019-06-26,3794.331,3779.5125,-1213.47
2019-06-27,3834.8172,3807.5376,3838.88
2019-06-28,3825.5873,3832.0599,0.0
2019-07-02,3937.1691,3931.0486,1121.81
2019-07-03,3893.5341,3927.4365,-489.53
2019-07-04,3873.1019,3895.1978,976.82
2019-07-05,3893.2025,3875.3736,427.71
2019-07-08,3802.7897,3875.7547,-3605.9
2019-07-09,3793.1297,3798.0954,-2619.8
2019-07-10,3786.739,3807.9497,-1637.41
2019-07-11,3785.221,3806.1855,2435.87
2019-07-12,3808.7311,3783.0733,1459.27
2019-07-15,3824.1878,3792.6409,-1441.0
2019-07-16,3806.8449,3819.2474,1009.2
2019-07-17,3804.6384,3800.1064,1751.05
2019-07-18,3768.4019,3793.1893,1844.97
2019-07-19,3807.9551,3787.5079,6189.24
2019-07-22,3781.6832,3813.5022,385.0
2019-07-23,3789.9135,3783.5411,-405.66
2019-07-24,3819.8325,3803.5867,2050.19
2019-07-25,3851.0665,3821.3898,1948.73
2019-07-26,3858.5688,3835.2281,-1386.67
2019-07-29,3854.2704,3857.9394,58.98
2019-07-30,3870.3176,3861.5698,2450.98
2019-07-31,3835.3589,3856.745,-499.16
2019-08-01,3803.4694,3819.3242,-1150.82
2019-08-02,3747.4379,3729.1309,-6811.99
2019-08-05,3675.6884,3724.4097,-3463.03
2019-08-06,3636.3289,3609.1118,-2978.73
2019-08-07,3621.431,3654.6323,-3050.43
2019-08-08,3669.2936,3651.3571,2549.25
2019-08-09,3633.5296,3686.7493,1394.9
2019-08-12,3699.1047,3647.8661,2239.17
2019-08-13,3665.7515,3675.5868,-2436.09
2019-08-14,3682.4015,3712.0657,1183.65
2019-08-15,3694.0006,3618.0092,137.24
2019-08-16,3710.5386,3697.9407,-217.34
2019-08-19,3791.0946,3736.0344,7847.61
2019-08-20,3787.7324,3786.026,-1262.33
2019-08-21,3781.7579,3778.3091,1999.41
2019-08-22,3793.5061,3793.8552,1515.33
2019-08-23,3820.8638,3796.8821,1148.77
2019-08-26,3765.9105,3756.3618,-3033.73
2019-08-27,3816.9459,3791.4587,11270.98
2019-08-28,3802.5844,3818.8125,-778.41
2019-08-29,3790.1867,3805.494,383.17
2019-08-30,3799.5863,3816.678,6719.55
2019-09-02,3848.3198,3803.689,5309.9
2019-09-03,3853.6106,3852.5794,18.66
2019-09-04,3886.0012,3848.6483,4972.88
2019-09-05,3925.323,3909.2087,9183.23
2019-09-06,3948.5075,3946.6854,8523.92
2019-09-09,3972.9484,3980.9577,2785.46
2019-09-10,3959.265,3976.8697,2378.74
2019-09-11,3930.0999,3969.6757,2432.02
2019-09-12,3972.3799,3944.6917,3295.48
2019-09-16,3957.7154,3981.3616,909.94
2019-09-17,3891.2208,3947.1577,-518.2
2019-09-18,3910.0837,3902.9947,3921.37
2019-09-19,3924.3823,3923.9631,2692.58
2019-09-20,3935.6511,3933.4594,14862.34
2019-09-23,3890.6616,3925.1858,-1531.35
2019-09-24,3901.0758,3895.8661,2751.72
2019-09-25,3870.9837,3887.5548,492.96
2019-09-26,3841.1388,3884.7022,2497.47
2019-09-27,3852.6534,3843.4584,318.5
2019-09-30,3814.5282,3842.0741,-635.17
2019-10-08,3837.6791,3818.5894,1743.95
2019-10-09,3843.2392,3822.6068,-2216.87
2019-10-10,3874.6391,3838.4865,136.33
2019-10-11,3911.7253,3885.5198,3726.14
2019-10-14,3953.2411,3944.8593,2701.63
2019-10-15,3936.2498,3953.1645,3671.25
2019-10-16,3922.6854,3939.276,2736.42
2019-10-17,3925.2216,3929.386,1738.79
2019-10-18,3869.3777,3935.4199,-1243.49
2019-10-21,3880.8398,3865.3436,2914.77
2019-10-22,3895.8809,3896.3149,294.85
2019-10-23,3871.0848,3892.6766,-1804.57
2019-10-24,3870.6678,3877.9239,560.42
2019-10-25,3896.7923,3871.7687,1537.67
2019-10-28,3926.585,3904.9824,2839.7
2019-10-29,3910.226,3929.7077,2423.63
2019-10-30,3891.2255,3904.7172,2899.53
2019-10-31,3886.7519,3906.8593,7389.32
2019-11-01,3952.3872,3883.8084,7449.27
2019-11-04,3978.1216,3964.0052,4084.83
2019-11-05,4002.8128,3982.1155,5200.48
2019-11-06,3984.8816,4006.327,791.07
2019-11-07,3991.8749,3984.5529,2109.6
2019-11-08,3973.0107,4017.6742,1366.93
2019-11-11,3902.9783,3948.6186,669.96
2019-11-12,3903.6888,3905.9584,-10.81
2019-11-13,3899.9815,3905.2831,-1763.04
2019-11-14,3905.857,3905.9284,1211.02
2019-11-15,3877.0892,3908.4891,1684.29
2019-11-18,3907.9291,3874.4405,1459.05
2019-11-19,3947.0392,3904.0996,2524.35
2019-11-20,3907.8641,3940.1344,189.88
2019-11-21,3889.598,3894.539,629.13
2019-11-22,3849.9948,3894.1742,944.76
2019-11-25,3878.2061,3850.966,5636.4
2019-11-26,3891.6533,3893.4349,21430.15
2019-11-27,3875.6186,3883.429,2421.67
2019-11-28,3862.3029,3877.9012,1738.01
2019-11-29,3828.6706,3857.1883,671.0
2019-12-02,3836.0589,3835.5128,2710.45
2019-12-03,3851.0873,3829.212,3456.6
2019-12-04,3849.819,3841.6627,3957.56
2019-12-05,3879.3638,3863.6086,6064.56
2019-12-06,3902.3853,3885.0582,4361.79
2019-12-09,3895.4468,3909.5297,3390.78
2019-12-10,3900.3843,3886.444,2954.71
2019-12-11,3902.7492,3907.1592,2367.94
2019-12-12,3891.0242,3908.4537,6521.77
2019-12-13,3968.2211,3928.0044,5270.59
2019-12-16,3987.5464,3970.7092,700.01
2019-12-17,4041.7996,3987.7426,8806.53
2019-12-18,4032.7826,4039.724,4483.1
2019-12-19,4027.1495,4034.6159,3536.37
2019-12-20,4017.2527,4032.1519,3715.32
2019-12-23,3967.0962,4014.6929,1749.15
2019-12-24,3992.9581,3971.56,0.0
2019-12-27,4022.0278,4029.2454,4680.9
2019-12-30,4081.6334,4015.5195,4427.97
2019-12-31,4096.5821,4077.7519,-162.25
2020-01-02,4152.2408,4121.3487,10147.05
2020-01-03,4144.9649,4161.2185,3360.85
2020-01-06,4129.2954,4120.5211,4355.21
2020-01-07,4160.2274,4137.4019,4506.96
2020-01-08,4112.3172,4139.6315,1422.95
2020-01-09,4164.3697,4145.5345,7550.58
2020-01-10,4163.1849,4177.5777,2958.24
2020-01-13,4203.9883,4166.9254,7710.47
2020-01-14,4189.8862,4215.1578,3427.96
2020-01-15,4166.7344,4186.881,1044.14
2020-01-16,4149.0434,4174.8172,3846.5
2020-01-17,4154.853,4162.1939,3521.35
2020-01-20,4185.8304,4170.7365,4193.0
2020-01-21,4114.3085,4165.0203,-7128.02
2020-01-22,4131.9311,4093.8009,-763.91
2020-01-23,4003.9013,4093.3229,-11761.8
2020-02-03,3688.3578,3639.9089,18189.39
2020-02-04,3785.6376,3652.0035,4920.17
2020-02-05,3828.5272,3801.099,-308.14
2020-02-06,3899.7751,3841.7537,10557.96
2020-02-07,3899.8693,3879.5531,-3299.28
2020-02-10,3916.0052,3872.3738,-3272.34
2020-02-11,3952.4643,3926.4204,1043.52
2020-02-12,3984.4325,3945.6663,1485.11
2020-02-13,3959.9188,3985.8757,791.2
2020-02-14,3987.7342,3954.234,4322.75
2020-02-17,4077.4241,3999.6511,5362.39
2020-02-18,4057.5108,4069.8315,-5390.47
2020-02-19,4051.3107,4049.5862,3744.64
2020-02-20,4144.6561,4062.8968,3897.92
2020-02-21,4149.4903,4134.8747,-1120.08
2020-02-24,4132.8388,4131.8364,-8705.14
2020-02-25,4123.8543,4066.302,-4831.34
2020-02-26,4073.0152,4070.0994,-6726.89
2020-02-27,4084.8759,4084.0782,-3940.5
2020-02-28,3940.0488,3988.7274,-5136.8
2020-03-02,4069.6662,3968.8435,4152.01
2020-03-03,4091.3615,4125.1356,480.29
2020-03-04,4115.0524,4078.4998,-780.43
2020-03-05,4206.7251,4150.21,4810.62
2020-03-06,4138.5072,4158.2021,-3042.11
2020-03-09,3997.1325,4063.076,-14318.89
2020-03-10,4082.7315,3975.2288,3095.87
2020-03-11,4028.4289,4090.9348,-7465.03
2020-03-12,3950.9111,3976.1139,-8380.38
2020-03-13,3895.3128,3771.0139,-14726.3
2020-03-16,3727.8398,3899.8598,-9807.48
2020-03-17,3709.6822,3739.7833,-8238.03
2020-03-18,3636.2565,3729.6853,-7191.23
2020-03-19,3589.0926,3623.789,-10220.35
2020-03-20,3653.2239,3629.5126,1686.63
2020-03-23,3530.3058,3542.6837,-7999.26
2020-03-24,3625.1146,3598.6548,3987.14
2020-03-25,3722.5181,3711.4753,2503.86
2020-03-26,3698.0472,3692.6083,-1357.51
2020-03-27,3710.0605,3746.3914,3413.73
2020-03-30,3674.1108,3657.4624,-125.69
2020-03-31,3686.1551,3708.1404,1649.85
2020-04-01,3675.0758,3682.2966,4235.0
2020-04-02,3734.5306,3656.3225,4331.76
2020-04-03,3713.2183,3721.4815,-1943.18
2020-04-07,3798.0214,3779.9076,12673.76
2020-04-08,3780.3445,3776.4171,-3452.7
2020-04-09,3792.8105,3798.4879,0.0
2020-04-14,3825.6991,3777.8343,14228.98
2020-04-15,3797.3623,3820.8506,3354.39
2020-04-16,3802.3806,3777.7986,3814.51
2020-04-17,3839.4871,3831.9232,8623.63
2020-04-20,3853.4551,3747.8408,49.93
2020-04-21,3808.0474,3838.2314,-2752.52
2020-04-22,3839.3834,3789.1297,1178.06
2020-04-23,3829.7525,3851.9132,691.05
2020-04-24,3796.9721,3826.3116,3249.75
2020-04-27,3822.769,3808.0171,3938.59
2020-04-28,3849.1465,3835.348,1036.69
2020-05-06,3936.2539,3867.2587,1140.35
2020-05-07,3924.8946,3937.5918,-3148.42
2020-05-08,3963.6217,3942.9972,4865.05
2020-05-11,3960.1803,3974.7605,2647.56
2020-05-12,3960.2378,3961.3427,1749.94
2020-05-13,3968.2529,3946.6428,-204.64
2020-05-14,3925.2177,3952.1986,-1324.81
2020-05-15,3912.8159,3941.125,1194.38
2020-05-18,3922.9117,3914.6602,3403.87
2020-05-19,3956.2495,3963.7754,3699.05
2020-05-20,3935.222,3955.7145,2038.56
2020-05-21,3913.7949,3950.5981,2131.03
2020-05-22,3824.064,3907.5761,-3325.51
2020-05-25,3829.3245,3828.3206,2145.31
2020-05-26,3872.7701,3850.0009,3885.48
2020-05-27,3845.6135,3873.6984,1288.47
2020-05-28,3856.6324,3848.4892,2818.29
2020-05-29,3867.0232,3838.3769,5107.17
2020-06-01,3971.3402,3901.7263,10485.64
2020-06-02,3983.5677,3969.9521,1928.68
2020-06-03,3983.6477,4001.1708,4414.2
2020-06-04,3982.1851,3998.1636,2883.47
2020-06-05,4001.2509,3988.2239,4339.46
2020-06-08,4021.9549,4023.606,614.24
2020-06-09,4047.0293,4027.5613,4628.5
2020-06-10,4039.7051,4046.2317,422.41
2020-06-11,3995.8846,4031.7396,145.18
2020-06-12,4003.0829,3931.6236,-895.01
2020-06-15,3954.9883,3982.9672,-4070.18
2020-06-16,4014.5702,3995.5786,3970.39
2020-06-17,4017.5941,4018.6094,-2721.42
2020-06-18,4044.3842,4009.7831,4956.57
2020-06-19,4098.7095,4047.0483,18233.36
2020-06-22,4102.0459,4097.5071,2182.37
2020-06-23,4121.7944,4098.0373,752.48
2020-06-24,4138.9895,4128.1003,1855.82
2020-06-29,4109.7164,4127.9348,-1446.9
2020-06-30,4163.9637,4130.0028,0.0
2020-07-02,4335.8445,4239.408,17115.09
2020-07-03,4419.5955,4353.1937,13193.88
2020-07-06,4670.0949,4465.8081,13652.22
2020-07-07,4698.1264,4739.6104,9843.85
2020-07-08,4774.0042,4692.8621,1153.29
2020-07-09,4840.7712,4770.0769,7951.41
2020-07-10,4753.1333,4796.0873,-4393.12
2020-07-13,4852.9612,4742.3738,6850.35
2020-07-14,4806.6902,4836.1655,-17384.15
2020-07-15,4744.4687,4821.5155,-2705.62
2020-07-16,4516.2532,4741.5295,-6920.36
2020-07-17,4544.7007,4524.7717,1043.42
2020-07-20,4680.3046,4597.2038,-5898.96
2020-07-21,4691.0425,4697.5026,-3011.24
2020-07-22,4714.4454,4682.6575,4170.26
2020-07-23,4712.4357,4668.7401,-3653.61
2020-07-24,4505.5906,4679.0273,-16357.39
2020-07-27,4528.45,4535.0053,-1514.32
2020-07-28,4568.2576,4567.6691,-2232.8
2020-07-29,4679.008,4559.1634,7731.35
2020-07-30,4656.1506,4689.7632,-6338.08
2020-07-31,4695.0462,4652.1824,-1903.16
2020-08-03,4771.3108,4735.8985,-195.28
2020-08-04,4775.8024,4778.4866,2136.65
2020-08-05,4777.1089,4761.7637,-1981.07
2020-08-06,4762.7642,4779.2377,-2547.51
2020-08-07,4707.9262,4742.2939,-1862.27
2020-08-10,4724.8697,4681.7553,7.37
2020-08-11,4681.7837,4730.3748,3948.22
2020-08-12,4647.6446,4668.8899,-1637.74
